node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000394624,9.223372036854777E13,0.80521,40.0,40.0,97.373,2.0,0.2,222.5,4.36468,2263.42214,45900.0,0.54615,
9606.ENSP00000299022,9.223372036854777E13,0.92272,33.0,34.0,69.106,1.0,0.2,209.46667,4.21305,830.61512,12264.0,0.62745,
9606.ENSP00000393776,9.223372036854777E13,1.16805,28.0,28.0,102.166,1.0,0.2,220.8,4.40691,82.11334,3878.0,0.89153,
9606.ENSP00000310585,9.223372036854777E13,0.82573,33.0,33.0,79.728,2.0,0.2,200.66667,4.03839,297.81146,5162.0,0.59659,
9606.ENSP00000461784,9.223372036854777E13,1.05116,33.0,35.0,95.418,2.0,0.2,225.73333,4.43186,3678.68759,28906.0,0.67395,
9606.ENSP00000332591,9.223372036854777E13,1.04077,31.0,31.0,84.578,1.0,0.2,206.15,4.16315,204.17924,6058.0,0.76774,
9606.ENSP00000278980,9.223372036854777E13,1.1951,29.0,29.0,42.768,1.0,0.2,193.18333,4.01727,87.92497,1592.0,0.90148,
9606.ENSP00000483313,8.3691159552782E13,0.86172,22.0,22.0,50.355,1.0,0.2,208.56667,4.25528,361.53848,6732.0,0.71429,
9606.ENSP00000356429,9.9632373122E10,0.93139,19.0,21.0,50.609,1.0,0.2,207.75,4.22841,752.86186,9020.0,0.6619,
9606.ENSP00000346508,102.0,0.39905,10.0,12.0,22.088,1.0,0.2,181.81667,3.88292,214.56662,2350.0,0.31818,
9606.ENSP00000263253,998.0,0.17578,40.0,42.0,65.226,19.0,0.25,251.41667,4.74664,12188.81971,121200.0,0.10801,
9606.ENSP00000405926,374.0,0.37055,15.0,15.0,39.473,1.0,0.2,201.4,4.18426,915.10558,10868.0,0.35238,
9606.ENSP00000285393,9.223372036854777E13,1.32545,30.0,31.0,83.313,1.0,0.2,211.51667,4.25336,383.15524,4942.0,0.92473,
9606.ENSP00000343118,9.223372036854777E13,1.32545,30.0,30.0,79.129,1.0,0.2,201.51667,4.12476,1.15286,42.0,0.98851,
9606.ENSP00000274255,76.0,0.35915,10.0,12.0,26.657,1.0,0.2,199.28333,4.18042,815.55341,8368.0,0.28788,
9606.ENSP00000354251,8.3691159552779E13,0.8565,22.0,23.0,58.001,1.0,0.2,215.3,4.34741,567.62247,10442.0,0.64822,
9606.ENSP00000379258,68.0,0.25901,14.0,14.0,34.294,2.0,0.25,215.58333,4.42418,1368.90403,21782.0,0.25275,
9606.ENSP00000332225,9.223372036854777E13,0.6522,52.0,52.0,99.55,2.0,0.2,214.63333,4.1382,1657.72449,20490.0,0.40649,
9606.ENSP00000332103,3.0512401920009995E12,1.07211,19.0,20.0,60.833,1.0,0.2,186.66667,3.93474,430.93425,5060.0,0.84211,
9606.ENSP00000370542,46722.0,0.31194,31.0,31.0,59.775,3.0,0.2,215.68333,4.3167,1821.24127,24168.0,0.23011,
9606.ENSP00000244520,4.289177011392E13,0.97405,30.0,30.0,79.406,1.0,0.2,197.28333,4.07678,123.46661,4896.0,0.72644,
9606.ENSP00000241256,6.2768373656052E13,0.81981,24.0,24.0,61.193,5.0,0.2,207.38333,4.2476,842.91564,26574.0,0.65942,
9606.ENSP00000323516,6.2768369664008E13,0.93959,20.0,20.0,49.415,1.0,0.2,176.66667,3.70058,56.86089,932.0,0.80526,
9606.ENSP00000496870,9.223372036854777E13,0.73329,46.0,47.0,118.263,2.0,0.2,238.88333,4.54127,2594.12545,40066.0,0.45513,
9606.ENSP00000318297,5832.0,0.36794,16.0,20.0,47.36,3.0,0.25,203.0,4.19578,3407.639,39598.0,0.21579,
9606.ENSP00000290866,158.0,0.29483,19.0,22.0,71.673,2.0,0.2,224.43333,4.45106,3018.33441,51794.0,0.20346,
9606.ENSP00000382779,9.223372036854777E13,0.74834,62.0,62.0,115.501,2.0,0.25,235.58333,4.46257,3978.8375,55118.0,0.44104,
9606.ENSP00000234961,9.223372036854777E13,1.03019,33.0,34.0,90.119,1.0,0.2,215.03333,4.28599,631.42043,16466.0,0.70053,
9606.ENSP00000436126,9.223372036854777E13,0.92796,33.0,33.0,75.461,3.0,0.2,217.63333,4.33589,1245.84548,16176.0,0.67045,
9606.ENSP00000252595,5060.0,0.76834,7.0,14.0,41.226,1.0,0.2,206.38333,4.29175,1409.79968,21570.0,0.32967,
9606.ENSP00000385808,9.223372036854777E13,0.72437,30.0,31.0,69.135,4.0,0.2,222.93333,4.42994,3476.83419,44052.0,0.50538,
9606.ENSP00000415743,10090.0,0.25558,44.0,46.0,90.258,1.0,0.25,250.33333,4.70441,7230.28397,108292.0,0.15362,
9606.ENSP00000276201,9.223372036854777E13,0.87815,33.0,33.0,88.932,1.0,0.2,215.73333,4.32246,642.90868,10598.0,0.63447,
9606.ENSP00000441953,13.0,0.28529,6.0,7.0,5.717,2.0,0.2,157.38333,3.45873,773.29993,7060.0,0.28571,
9606.ENSP00000241261,273.0,0.55399,8.0,11.0,21.398,1.0,0.2,197.36667,4.19194,489.95987,5420.0,0.34545,
9606.ENSP00000217270,6.2768369664004E13,1.0118,19.0,21.0,49.054,1.0,0.2,190.8,3.96737,560.13304,6724.0,0.72381,
9606.ENSP00000356563,9.223372036854777E13,1.2777,26.0,27.0,69.987,1.0,0.2,210.06667,4.26488,2297.5329,12702.0,0.92593,
9606.ENSP00000378394,9.223372036854777E13,1.19231,28.0,29.0,79.111,1.0,0.2,212.75,4.28791,665.53122,14328.0,0.84729,
9606.ENSP00000360988,9.223372036854777E13,1.16408,25.0,26.0,79.775,1.0,0.2,209.16667,4.22649,1015.93121,6476.0,0.85231,
9606.ENSP00000356448,9.223372036854777E13,0.84229,44.0,44.0,103.987,4.0,0.25,229.08333,4.45681,1914.53859,32464.0,0.55391,
9606.ENSP00000209884,9.223372036854777E13,1.22004,28.0,29.0,44.078,1.0,0.2,200.46667,4.12476,942.94108,6678.0,0.867,
9606.ENSP00000438406,5583468.0,0.62467,23.0,23.0,46.483,1.0,0.25,211.08333,4.32438,602.76267,8062.0,0.50988,
9606.ENSP00000264246,5748540.0,0.41236,53.0,53.0,75.194,2.0,0.2,239.86667,4.54894,3693.97183,59154.0,0.25544,
9606.ENSP00000367498,6.0,0.46346,3.0,3.0,1.358,1.0,0.16667,119.41667,2.43954,0.0,0.0,1.0,
9606.ENSP00000323424,2.0,0.30779,2.0,2.0,1.767,1.0,0.16667,128.9,2.78503,0.0,0.0,1.0,
9606.ENSP00000345555,2.0,0.30779,2.0,2.0,1.508,1.0,0.16667,137.4,3.04798,0.0,0.0,1.0,
9606.ENSP00000301740,7.0091904962316E13,0.82212,31.0,31.0,85.4,1.0,0.25,210.83333,4.27831,1078.97506,14426.0,0.60645,
9606.ENSP00000336606,33.0,0.34989,8.0,9.0,9.165,1.0,0.2,169.3,3.72169,392.42627,3630.0,0.33333,
9606.ENSP00000359988,9.223372036854777E13,0.62367,29.0,29.0,79.295,1.0,0.2,207.98333,4.24184,633.23206,12480.0,0.47044,
9606.ENSP00000462980,7.0,0.46346,3.0,4.0,5.218,3.0,0.2,154.95,3.45106,1194.59132,8192.0,0.5,
9606.ENSP00000358635,4.4312454E7,0.71988,18.0,18.0,53.957,1.0,0.2,185.45,3.92131,92.34371,1452.0,0.64052,
9606.ENSP00000366032,9.223372036854777E13,1.13434,30.0,30.0,41.08,1.0,0.2,196.26667,4.05758,264.35726,2994.0,0.84598,
9606.ENSP00000300413,9.223372036854777E13,0.76848,53.0,53.0,106.429,1.0,0.25,226.25,4.38772,1316.19269,39816.0,0.47605,
9606.ENSP00000000233,9.223372036854777E13,0.83783,24.0,24.0,55.551,1.0,0.2,195.55,4.06718,538.70691,8682.0,0.67391,
9606.ENSP00000263388,54.0,0.30543,11.0,13.0,28.033,1.0,0.2,202.03333,4.24376,403.86623,4454.0,0.23077,
9606.ENSP00000265686,9.223372036854777E13,1.32545,30.0,32.0,84.287,1.0,0.2,213.6,4.30134,1018.26601,9122.0,0.86694,
9606.ENSP00000390011,7.0,0.2842,4.0,5.0,5.249,2.0,0.2,157.11667,3.50672,549.94993,4194.0,0.3,
9606.ENSP00000393762,9.223372036854777E13,1.17441,30.0,31.0,75.522,2.0,0.25,213.91667,4.29942,1986.44596,16544.0,0.81935,
9606.ENSP00000369899,9.223372036854777E13,1.14553,33.0,33.0,82.887,1.0,0.25,210.25,4.23417,462.72797,6416.0,0.82765,
9606.ENSP00000457168,9.223372036854777E13,1.32245,29.0,29.0,77.184,1.0,0.2,200.85,4.12092,0.19446,6.0,0.99754,
9606.ENSP00000323421,53.0,0.58344,5.0,10.0,28.836,1.0,0.25,195.5,4.16891,462.70785,4888.0,0.22222,
9606.ENSP00000257700,9.223372036854777E13,0.8565,22.0,23.0,52.418,1.0,0.2,190.21667,3.94434,308.74728,3652.0,0.64822,
9606.ENSP00000338258,4.1845579776E13,1.09288,17.0,17.0,37.476,1.0,0.2,187.28333,3.96353,0.10526,2.0,0.99265,
9606.ENSP00000353874,34288.0,0.41689,31.0,31.0,58.331,2.0,0.2,228.61667,4.4952,1949.74666,26452.0,0.30753,
9606.ENSP00000321826,9.223372036854777E13,1.31016,28.0,28.0,84.239,1.0,0.16667,196.18333,4.03071,0.0,0.0,1.0,
9606.ENSP00000352544,9.223372036854777E13,1.25714,29.0,29.0,83.81,1.0,0.16667,196.68333,4.03263,7.01743,98.0,0.94828,
9606.ENSP00000427900,9.223372036854777E13,1.14374,22.0,22.0,50.645,1.0,0.16667,185.85,3.88484,10.83546,426.0,0.94805,
9606.ENSP00000256010,4.1845584154766E13,0.57201,36.0,36.0,80.118,1.0,0.25,215.33333,4.31478,1875.24865,43374.0,0.40159,
9606.ENSP00000254193,9.223372036854777E13,0.92924,36.0,36.0,82.907,1.0,0.2,204.86667,4.16699,267.79667,10358.0,0.65238,
9606.ENSP00000388825,6.276837366156E13,0.9722,21.0,21.0,52.625,1.0,0.2,184.33333,3.84453,58.11467,3218.0,0.81905,
9606.ENSP00000333919,102768.0,0.67192,17.0,17.0,33.942,1.0,0.2,191.71667,4.05566,103.818,2158.0,0.61029,
9606.ENSP00000403701,9.223372036854777E13,0.40881,70.0,71.0,126.037,21.0,0.25,261.83333,4.7428,14148.49543,231290.0,0.22535,
9606.ENSP00000366934,4.0,0.30779,2.0,4.0,3.515,2.0,0.2,147.76667,3.26679,366.03698,1772.0,0.16667,
9606.ENSP00000413632,2.0,0.30779,2.0,2.0,1.593,1.0,0.16667,129.2,2.80806,0.0,0.0,1.0,
9606.ENSP00000423897,9.223372036854777E13,1.29416,27.0,27.0,39.474,1.0,0.2,189.08333,3.96353,0.0,0.0,1.0,
9606.ENSP00000358099,9.96323328E10,1.02002,17.0,17.0,42.543,1.0,0.2,187.58333,3.96929,54.34314,2332.0,0.92647,
9606.ENSP00000481841,50868.0,0.3982,27.0,27.0,49.618,2.0,0.25,217.25,4.37812,1382.77868,14950.0,0.30769,
9606.ENSP00000356918,9.223372036854777E13,1.31016,28.0,28.0,86.526,1.0,0.16667,196.18333,4.03071,0.0,0.0,1.0,
9606.ENSP00000258301,9.223372036854777E13,1.11314,32.0,32.0,90.672,1.0,0.16667,204.25,4.14395,170.77266,4482.0,0.8125,
9606.ENSP00000237642,4.184561969292E13,0.9984,19.0,19.0,43.637,1.0,0.2,193.71667,4.03455,45.76556,672.0,0.87135,
9606.ENSP00000356919,33.0,0.51861,5.0,8.0,10.534,1.0,0.2,177.21667,3.88868,208.86769,1684.0,0.32143,
9606.ENSP00000457539,9.223372036854777E13,1.2777,26.0,27.0,67.279,1.0,0.2,201.03333,4.14587,328.65762,3478.0,0.92593,
9606.ENSP00000260970,6.416944934728299E13,0.90089,24.0,32.0,83.324,5.0,0.2,226.95,4.47601,5351.96722,82638.0,0.41331,
9606.ENSP00000340330,111.0,0.19652,20.0,21.0,30.128,11.0,0.25,228.16667,4.54894,7408.10449,71234.0,0.15238,
9606.ENSP00000215730,9.223372036854777E13,1.14572,31.0,32.0,92.563,1.0,0.2,207.78333,4.19194,531.2113,6440.0,0.79234,
9606.ENSP00000267377,9.223372036854777E13,1.15265,29.0,29.0,74.892,2.0,0.2,192.53333,3.93474,155.43243,3418.0,0.86946,
9606.ENSP00000365837,4.0,0.30898,3.0,3.0,1.771,1.0,0.2,143.18333,3.22841,44.02781,320.0,0.66667,
9606.ENSP00000222381,9.223372036854777E13,1.10694,29.0,30.0,77.121,1.0,0.2,212.51667,4.27063,1261.51974,15034.0,0.77931,
9606.ENSP00000305372,9.223372036854777E13,0.68692,41.0,46.0,112.635,2.0,0.2,246.38333,4.64299,4249.34267,84930.0,0.36715,
9606.ENSP00000304283,4.1845659610344E13,0.72972,24.0,24.0,57.811,1.0,0.2,210.83333,4.28023,555.6418,10720.0,0.58696,
9606.ENSP00000338039,257.0,0.29143,17.0,18.0,29.896,3.0,0.2,200.51667,4.19578,1195.98857,14716.0,0.23529,
9606.ENSP00000338157,9.223372036854777E13,0.8071,37.0,39.0,52.49,7.0,0.25,221.16667,4.39539,7298.31075,55642.0,0.50472,
9606.ENSP00000369075,2.0,0.0,1.0,2.0,5.596,1.0,0.16667,145.66667,3.21881,6.76976,58.0,0.0,
9606.ENSP00000256398,12.0,0.30898,3.0,8.0,16.278,3.0,0.25,194.5,4.18042,2419.51556,17898.0,0.17857,
9606.ENSP00000483814,9.223372036854777E13,1.32545,30.0,31.0,83.733,2.0,0.2,203.51667,4.15163,1022.36385,7296.0,0.92473,
9606.ENSP00000337065,8.0,0.46346,3.0,5.0,11.282,1.0,0.16667,153.96667,3.39155,4.22918,38.0,0.4,
9606.ENSP00000237853,5046.0,0.67062,8.0,8.0,7.592,1.0,0.2,165.85,3.65451,43.76768,458.0,0.82143,
9606.ENSP00000235310,752.0,0.45891,10.0,15.0,12.91,3.0,0.2,182.25,3.90403,2211.51125,18092.0,0.24762,
9606.ENSP00000251810,27.0,0.56839,4.0,7.0,5.675,1.0,0.2,160.7,3.52975,670.19715,4824.0,0.33333,
9606.ENSP00000457870,9.223372036854777E13,1.19877,32.0,33.0,83.619,1.0,0.2,207.76667,4.20154,662.49862,4738.0,0.82197,
9606.ENSP00000401303,2013.0,0.26821,31.0,32.0,68.335,2.0,0.25,234.0,4.57006,3350.15479,47370.0,0.18548,
9606.ENSP00000302079,9.223372036854777E13,0.84785,36.0,36.0,86.966,1.0,0.2,225.4,4.4357,1998.22524,28838.0,0.59524,
9606.ENSP00000400459,9.223372036854777E13,0.93336,39.0,40.0,110.011,2.0,0.2,230.21667,4.46257,793.39845,18832.0,0.60641,
9606.ENSP00000412566,9.223372036854777E13,0.79025,48.0,48.0,102.253,1.0,0.2,219.9,4.32054,851.44976,26522.0,0.50532,
9606.ENSP00000284719,7.0,0.46346,3.0,4.0,1.469,2.0,0.2,133.68333,2.92898,394.66003,2974.0,0.5,
9606.ENSP00000388806,31.0,0.32929,7.0,8.0,30.249,1.0,0.2,177.08333,3.79846,55.53435,786.0,0.32143,
9606.ENSP00000355601,42.0,0.43905,7.0,9.0,17.74,1.0,0.2,198.11667,4.19962,708.87465,7026.0,0.33333,
9606.ENSP00000373312,9.223372036854777E13,0.60634,73.0,74.0,124.204,8.0,0.25,257.25,4.66603,13042.3128,139312.0,0.33025,
9606.ENSP00000261721,9.223372036854777E13,1.29416,27.0,27.0,37.418,1.0,0.2,189.08333,3.96353,0.0,0.0,1.0,
9606.ENSP00000261600,9.223372036854777E13,1.10079,26.0,28.0,79.962,3.0,0.2,209.33333,4.25912,1615.47425,16886.0,0.74074,
9606.ENSP00000354878,9.223372036854777E13,1.14374,22.0,22.0,52.019,1.0,0.16667,185.85,3.88484,10.83546,426.0,0.94805,
9606.ENSP00000263904,9.223372036854777E13,0.92975,23.0,23.0,84.747,1.0,0.2,207.58333,4.2476,176.45519,2826.0,0.75889,
9606.ENSP00000466121,840.0,0.69516,7.0,7.0,8.066,1.0,0.2,168.18333,3.68714,95.16067,1982.0,0.90476,
9606.ENSP00000215829,9.223372036854777E13,0.75348,55.0,55.0,106.003,2.0,0.25,227.25,4.39155,1398.30238,41160.0,0.46128,
9606.ENSP00000401445,32.0,0.42794,6.0,6.0,6.432,1.0,0.2,171.36667,3.80614,28.38756,366.0,0.6,
9606.ENSP00000400591,9.223372036854777E13,0.73588,55.0,55.0,107.116,2.0,0.25,227.58333,4.39539,1656.16159,44852.0,0.45051,
9606.ENSP00000292879,9.223372036854777E13,0.92006,23.0,23.0,72.686,1.0,0.2,204.38333,4.22649,92.69752,2790.0,0.75099,
9606.ENSP00000389900,9.223372036854777E13,1.2443,28.0,28.0,40.303,1.0,0.2,190.26667,3.97697,24.11707,446.0,0.94974,
9606.ENSP00000360483,9.223372036854777E13,1.10883,33.0,33.0,90.175,1.0,0.2,209.0,4.20154,208.6268,5476.0,0.80114,
9606.ENSP00000265097,9.223372036854777E13,1.24323,24.0,24.0,76.901,1.0,0.2,198.08333,4.09981,0.0,0.0,1.0,
9606.ENSP00000333948,2.0,0.0,1.0,2.0,2.998,1.0,0.16667,137.93333,3.01919,119.5332,1122.0,0.0,
9606.ENSP00000306449,9.223372036854777E13,1.15592,29.0,29.0,77.514,1.0,0.2,203.48333,4.14012,288.64095,8412.0,0.87192,
9606.ENSP00000333942,9.223372036854777E13,1.14374,22.0,22.0,51.829,1.0,0.16667,185.85,3.88484,10.83546,426.0,0.94805,
9606.ENSP00000329684,9.223372036854777E13,1.25411,26.0,26.0,73.421,1.0,0.2,190.7,3.92514,1.00241,42.0,0.98154,
9606.ENSP00000372210,9.223372036854777E13,1.18674,30.0,32.0,85.117,2.0,0.2,202.9,4.12668,1208.37963,9248.0,0.77621,
9606.ENSP00000381282,9.223372036854777E13,1.20567,27.0,28.0,67.235,1.0,0.2,199.68333,4.11324,295.95831,2678.0,0.86508,
9606.ENSP00000315190,4.7936537E8,0.84125,15.0,17.0,35.106,1.0,0.2,201.05,4.19962,409.0183,7704.0,0.61765,
9606.ENSP00000253063,9.223372036854777E13,1.19236,31.0,33.0,83.413,1.0,0.25,216.58333,4.33013,1583.59765,12086.0,0.77652,
9606.ENSP00000461947,16715.0,0.56083,15.0,16.0,36.145,1.0,0.2,198.98333,4.15931,614.47943,5878.0,0.46667,
9606.ENSP00000316042,8.4591361E7,0.89742,16.0,17.0,59.47,1.0,0.2,196.9,4.14395,417.37524,7136.0,0.73529,
9606.ENSP00000385510,9.223372036854777E13,0.76373,35.0,35.0,81.727,1.0,0.2,205.35,4.11516,556.47751,8376.0,0.54118,
9606.ENSP00000265165,1912.0,0.27127,26.0,26.0,49.554,4.0,0.25,218.0,4.41075,2769.53436,33874.0,0.21231,
9606.ENSP00000365804,50.0,0.18846,16.0,16.0,30.132,2.0,0.25,212.83333,4.39347,1262.04005,12432.0,0.175,
9606.ENSP00000295851,8.3691159552025E13,1.0319,19.0,20.0,47.783,1.0,0.2,199.98333,4.14587,229.2494,4342.0,0.81053,
9606.ENSP00000379097,9.223372036854777E13,0.51328,34.0,34.0,96.8,4.0,0.2,227.81667,4.47409,2485.09041,33930.0,0.3672,
9606.ENSP00000409581,9.223372036854777E13,0.43099,68.0,68.0,125.41,10.0,0.25,266.33333,4.80422,12016.10764,208250.0,0.24671,
9606.ENSP00000469413,8.3691239386568E13,0.80629,24.0,24.0,51.871,2.0,0.2,209.06667,4.2572,613.3238,8402.0,0.64855,
9606.ENSP00000354652,9.223372036854777E13,1.06407,28.0,28.0,78.297,1.0,0.2,204.86667,4.17274,159.98763,7586.0,0.81217,
9606.ENSP00000319788,7.0,0.30779,2.0,7.0,16.494,1.0,0.2,199.28333,4.21113,482.18965,4840.0,0.04762,
9606.ENSP00000354416,120.0,0.47886,10.0,10.0,33.262,1.0,0.2,170.3,3.67179,49.32394,1116.0,0.53333,
9606.ENSP00000411898,9.223372036854777E13,1.0747,20.0,20.0,77.516,1.0,0.2,200.4,4.17274,26.90516,572.0,0.92105,
9606.ENSP00000281513,9.223372036854777E13,0.76575,24.0,24.0,56.762,1.0,0.16667,184.58333,3.85413,129.20786,1956.0,0.61594,
9606.ENSP00000356713,1026.0,0.41281,16.0,16.0,30.408,1.0,0.2,201.11667,4.21689,300.27739,4546.0,0.38333,
9606.ENSP00000409346,40360.0,0.31026,9.0,17.0,28.937,2.0,0.2,203.01667,4.24184,1276.67333,15534.0,0.30147,
9606.ENSP00000272928,138.0,0.50904,11.0,11.0,41.626,1.0,0.2,195.36667,4.11708,146.81409,4146.0,0.54545,
9606.ENSP00000256682,9.223372036854777E13,0.63498,30.0,30.0,73.546,1.0,0.2,219.56667,4.38004,2127.74329,29888.0,0.47356,
9606.ENSP00000400894,9.223372036854777E13,1.01094,32.0,32.0,80.909,1.0,0.2,209.43333,4.20921,581.96489,10480.0,0.7379,
9606.ENSP00000342681,5670894.0,0.57883,28.0,30.0,61.124,1.0,0.25,220.91667,4.41075,1104.64532,17592.0,0.38391,
9606.ENSP00000316032,9.223372036854777E13,0.8643,39.0,39.0,96.209,1.0,0.25,220.41667,4.36084,1471.17586,19570.0,0.59109,
9606.ENSP00000393388,9.223372036854777E13,0.74785,54.0,55.0,103.614,3.0,0.25,227.58333,4.39539,1851.51725,46300.0,0.44377,
9606.ENSP00000362401,6.2768369664136E13,0.83038,22.0,22.0,50.371,1.0,0.2,192.4,3.95777,412.97714,9044.0,0.68831,
9606.ENSP00000297904,72.0,0.57059,6.0,6.0,9.046,1.0,0.2,163.46667,3.62572,2.26262,42.0,0.8,
9606.ENSP00000200676,9.223372036854777E13,1.10041,29.0,29.0,68.586,1.0,0.2,203.61667,4.15739,304.04701,6644.0,0.83005,
9606.ENSP00000491215,6.755052293E9,0.59962,28.0,29.0,80.596,1.0,0.25,222.41667,4.43186,2197.64742,34724.0,0.42611,
9606.ENSP00000221494,9.223372036854777E13,0.95679,34.0,34.0,82.184,1.0,0.2,202.11667,4.13628,206.1478,8566.0,0.68449,
9606.ENSP00000353332,14.0,0.28529,6.0,8.0,6.52,1.0,0.2,171.93333,3.79846,706.34963,6440.0,0.21429,
9606.ENSP00000466298,9.223372036854777E13,1.25714,29.0,29.0,86.771,1.0,0.16667,197.51667,4.04415,10.51244,264.0,0.94828,
9606.ENSP00000468236,9.223372036854777E13,1.23517,27.0,27.0,64.465,1.0,0.2,199.28333,4.09213,43.27791,1262.0,0.95442,
9606.ENSP00000245544,9.223372036854777E13,0.96248,37.0,37.0,94.42,1.0,0.2,215.98333,4.31478,692.87772,16734.0,0.66967,
9606.ENSP00000261937,45.0,0.33413,9.0,10.0,23.473,2.0,0.2,191.56667,4.09405,282.01494,4644.0,0.31111,
9606.ENSP00000356969,9.223372036854777E13,0.98332,32.0,32.0,74.145,2.0,0.2,211.11667,4.24184,377.40562,7692.0,0.71774,
9606.ENSP00000320679,9.223372036854777E13,1.31016,28.0,28.0,88.93,1.0,0.16667,196.18333,4.03071,0.0,0.0,1.0,
9606.ENSP00000371469,2.0,0.30779,2.0,2.0,3.063,1.0,0.2,161.03333,3.62956,0.0,0.0,1.0,
9606.ENSP00000433001,9.340535232E10,0.93291,18.0,18.0,45.601,1.0,0.2,196.73333,4.08637,93.81076,3118.0,0.83007,
9606.ENSP00000448955,2.0,0.0,1.0,2.0,5.036,2.0,0.16667,156.53333,3.4856,72.47214,958.0,0.0,
9606.ENSP00000381250,9.223372036854777E13,1.2777,26.0,26.0,67.733,1.0,0.2,193.2,4.01344,0.0,0.0,1.0,
9606.ENSP00000222573,4.79364602E8,0.87837,14.0,16.0,26.597,2.0,0.2,185.8,3.95393,810.83292,7934.0,0.65,
9606.ENSP00000375810,9.223372036854777E13,1.14374,22.0,22.0,51.53,1.0,0.16667,185.85,3.88484,10.83546,426.0,0.94805,
9606.ENSP00000355523,9.963233352E10,0.96229,18.0,18.0,47.585,1.0,0.2,192.33333,4.04223,67.86423,2726.0,0.85621,
9606.ENSP00000320309,6.0,0.46346,3.0,3.0,1.3,1.0,0.16667,119.41667,2.43954,0.0,0.0,1.0,
9606.ENSP00000301908,9.223372036854777E13,1.0433,33.0,33.0,86.265,1.0,0.2,207.95,4.19002,235.80079,11038.0,0.75379,
9606.ENSP00000409007,89.0,0.27027,14.0,15.0,34.548,2.0,0.25,218.75,4.4453,2268.73022,23392.0,0.22857,
9606.ENSP00000052754,12.0,0.32413,5.0,7.0,11.239,1.0,0.2,175.63333,3.83109,69.89279,926.0,0.2381,
9606.ENSP00000358918,42.0,0.37904,8.0,8.0,21.968,1.0,0.2,197.9,4.19962,447.77756,8366.0,0.46429,
9606.ENSP00000320663,5107.0,0.48295,12.0,13.0,45.277,2.0,0.2,207.18333,4.28791,966.59134,9434.0,0.42308,
9606.ENSP00000316054,247.0,0.42441,12.0,13.0,40.865,1.0,0.25,207.91667,4.32054,403.77981,7464.0,0.37179,
9606.ENSP00000236850,9.223372036854777E13,0.77752,38.0,38.0,85.549,1.0,0.2,225.81667,4.41843,1570.96293,25070.0,0.53627,
9606.ENSP00000360683,44.0,0.23416,12.0,14.0,31.433,1.0,0.2,205.96667,4.27063,500.9282,5512.0,0.17582,
9606.ENSP00000257789,11.0,0.37893,4.0,7.0,6.962,3.0,0.2,170.05,3.74664,1456.35955,14078.0,0.19048,
9606.ENSP00000332659,108.0,0.41901,10.0,10.0,35.116,1.0,0.2,192.26667,4.07678,307.38312,7688.0,0.46667,
9606.ENSP00000380054,10080.0,0.78725,8.0,8.0,6.305,1.0,0.2,159.71667,3.5547,0.36571,4.0,0.96429,
9606.ENSP00000360689,246.0,0.5854,7.0,7.0,16.309,1.0,0.2,187.88333,4.0691,51.86349,998.0,0.7619,
9606.ENSP00000331201,9.223372036854777E13,0.99857,26.0,28.0,93.434,1.0,0.2,221.63333,4.41075,544.24691,9146.0,0.67196,
9606.ENSP00000263735,2026.0,0.33349,21.0,23.0,39.2,3.0,0.2,211.2,4.31862,1985.24073,17660.0,0.23715,
9606.ENSP00000260227,19.0,0.46346,3.0,13.0,23.248,1.0,0.2,196.78333,4.14779,643.19496,6480.0,0.11538,
9606.ENSP00000376337,9.223372036854777E13,1.29416,27.0,27.0,40.976,1.0,0.2,189.08333,3.96353,0.0,0.0,1.0,
9606.ENSP00000379602,9.223372036854777E13,1.24081,29.0,29.0,83.075,1.0,0.16667,197.01667,4.03647,29.11092,304.0,0.93596,
9606.ENSP00000264709,26.0,0.26253,9.0,9.0,22.967,1.0,0.25,191.91667,4.10749,138.75853,1670.0,0.30556,
9606.ENSP00000432886,1.1158821273606E13,1.03406,22.0,22.0,68.936,1.0,0.2,185.18333,3.90595,31.47472,1004.0,0.85714,
9606.ENSP00000262640,9.223372036854777E13,0.80168,60.0,61.0,126.717,1.0,0.2,243.43333,4.54319,3051.03444,70810.0,0.46175,
9606.ENSP00000366898,362918.0,0.85919,9.0,16.0,27.8,1.0,0.2,196.7,4.15163,831.75932,8806.0,0.39167,
9606.ENSP00000451030,9.963233352E10,0.96229,18.0,18.0,45.419,1.0,0.2,192.33333,4.04223,67.86423,2726.0,0.85621,
9606.ENSP00000497102,5565722.0,0.46123,36.0,38.0,67.947,1.0,0.25,223.0,4.40115,2184.28151,29574.0,0.29018,
9606.ENSP00000452120,4.79364483E8,0.84459,14.0,15.0,26.085,1.0,0.2,183.05,3.91363,150.43082,1496.0,0.71429,
9606.ENSP00000347244,9.223372036854777E13,0.79401,38.0,40.0,107.923,2.0,0.2,238.48333,4.57965,2102.53375,39854.0,0.49359,
9606.ENSP00000366416,4.1845579776106E13,0.73605,23.0,23.0,55.155,1.0,0.2,208.88333,4.28599,1034.19917,26790.0,0.60079,
9606.ENSP00000345064,50.0,0.58344,5.0,7.0,23.813,1.0,0.2,190.75,4.10173,85.63431,1114.0,0.47619,
