node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000369871,1932.0,0.67872,11.0,11.0,70.343,2.0,0.14286,92.7881,6.25574,179.27268,2428.0,0.72727,
9606.ENSP00000481633,3.0,0.0,1.0,3.0,10.267,1.0,0.125,72.77381,5.2918,235.98129,1102.0,0.0,
9606.ENSP00000429986,3628803.0,0.89787,10.0,13.0,81.385,6.0,0.16667,97.96667,6.43934,1440.58858,6210.0,0.58974,
9606.ENSP00000346694,1.6066237E7,0.56172,23.0,24.0,121.77,3.0,0.16667,114.21667,6.82623,1938.36826,14190.0,0.42029,
9606.ENSP00000402758,2.0,0.0,1.0,2.0,13.447,1.0,0.14286,79.18571,5.89836,58.3775,164.0,0.0,
9606.ENSP00000304139,146.0,0.40573,9.0,9.0,84.618,4.0,0.16667,97.48333,6.4623,635.88027,3442.0,0.47222,
9606.ENSP00000463778,1.307674368E12,1.05156,15.0,15.0,115.529,1.0,0.16667,93.53333,6.23934,0.0,0.0,1.0,
9606.ENSP00000372482,25.0,0.56839,4.0,5.0,44.137,4.0,0.16667,86.66667,6.10164,1057.96259,6296.0,0.6,
9606.ENSP00000332723,720.0,0.71324,6.0,6.0,23.704,1.0,0.14286,79.97619,5.80656,0.0,0.0,1.0,
9606.ENSP00000431926,364445.0,0.73825,10.0,21.0,96.785,14.0,0.16667,117.05,7.0623,5416.25834,20222.0,0.29524,
9606.ENSP00000427550,1921.0,0.71829,10.0,11.0,69.181,1.0,0.14286,92.1,6.19016,738.2324,3906.0,0.65455,
9606.ENSP00000483486,3628800.0,0.89787,10.0,10.0,67.563,1.0,0.14286,83.19286,5.82623,0.0,0.0,1.0,
9606.ENSP00000338964,9.223372036854777E13,0.9448,19.0,19.0,104.406,1.0,0.14286,96.91905,6.3082,193.54991,1820.0,0.82456,
9606.ENSP00000495481,1.307674368E12,1.05156,15.0,15.0,98.251,1.0,0.14286,92.9381,6.19016,0.0,0.0,1.0,
9606.ENSP00000245919,5.0,0.30898,3.0,4.0,25.628,2.0,0.16667,86.63333,6.22295,155.12786,884.0,0.33333,
9606.ENSP00000078429,3.991693E7,0.69819,14.0,16.0,113.029,12.0,0.16667,110.78333,6.88525,2644.38419,27030.0,0.51667,
9606.ENSP00000263464,90.0,0.30733,12.0,14.0,68.993,24.0,0.16667,109.36667,6.87869,6149.11819,29592.0,0.23077,
9606.ENSP00000019103,2.0922789888E13,1.0769,16.0,16.0,118.029,1.0,0.16667,94.3,6.2459,0.0,0.0,1.0,
9606.ENSP00000383920,9.0,0.37893,4.0,5.0,40.838,2.0,0.14286,93.78571,6.4459,252.20156,1200.0,0.4,
9606.ENSP00000346103,9.223372036854777E13,1.00637,18.0,19.0,104.139,3.0,0.14286,104.16905,6.59344,1397.07075,6416.0,0.80117,
9606.ENSP00000346464,8.7178291201E10,1.02476,14.0,15.0,106.909,1.0,0.16667,101.73333,6.56721,797.68067,3164.0,0.86667,
9606.ENSP00000498867,3.0,0.0,1.0,3.0,19.501,2.0,0.14286,78.15238,5.80656,194.55135,896.0,0.0,
9606.ENSP00000367318,3628802.0,0.89787,10.0,12.0,72.504,1.0,0.14286,89.16429,6.05574,700.12802,2648.0,0.68182,
9606.ENSP00000422533,3.9916803E7,0.81956,12.0,13.0,111.449,1.0,0.16667,100.01667,6.52787,254.82305,4764.0,0.71795,
9606.ENSP00000306565,25.0,0.56839,4.0,5.0,21.563,1.0,0.14286,79.73571,5.78689,313.70845,1662.0,0.6,
9606.ENSP00000420195,1.456212E7,0.84125,15.0,15.0,113.578,2.0,0.16667,100.85,6.48852,74.08012,1506.0,0.8,
9606.ENSP00000369292,725760.0,0.87792,10.0,10.0,26.399,2.0,0.14286,78.19524,5.57377,19.68332,384.0,0.97778,
9606.ENSP00000312244,8.71782912E10,1.02476,14.0,14.0,105.899,1.0,0.16667,98.61667,6.48197,0.0,0.0,1.0,
9606.ENSP00000290573,144.0,0.61814,6.0,6.0,69.332,1.0,0.16667,92.43333,6.36721,27.01008,358.0,0.86667,
9606.ENSP00000369299,725784.0,0.7975,11.0,11.0,26.812,1.0,0.14286,79.61905,5.63279,58.97604,692.0,0.85455,
9606.ENSP00000262320,58.0,0.52304,6.0,10.0,76.236,9.0,0.16667,108.08333,6.88852,3749.95601,23884.0,0.24444,
9606.ENSP00000262441,2.0922789888E13,1.0769,16.0,16.0,117.553,1.0,0.16667,94.3,6.2459,0.0,0.0,1.0,
9606.ENSP00000499058,56.0,0.43905,7.0,7.0,34.031,1.0,0.14286,92.26905,6.33443,788.43943,4392.0,0.57143,
9606.ENSP00000368884,5.0,0.0,1.0,5.0,55.041,2.0,0.2,98.88333,6.61311,1731.02696,13458.0,0.0,
9606.ENSP00000258198,744.0,0.65858,7.0,7.0,60.685,1.0,0.16667,92.43333,6.34098,12.68355,144.0,0.85714,
9606.ENSP00000311827,8.71782912E10,1.02476,14.0,14.0,106.398,1.0,0.16667,98.61667,6.48197,0.0,0.0,1.0,
9606.ENSP00000362656,3628830.0,0.6642,13.0,13.0,75.1,1.0,0.14286,90.10476,6.0918,201.7247,1240.0,0.66667,
9606.ENSP00000254942,4.0,0.0,1.0,4.0,44.198,1.0,0.14286,90.28571,6.28852,166.81371,828.0,0.0,
9606.ENSP00000265164,24.0,0.56839,4.0,4.0,26.309,1.0,0.14286,83.31905,6.08197,0.0,0.0,1.0,
9606.ENSP00000411770,720.0,0.71324,6.0,6.0,23.408,1.0,0.14286,79.97619,5.80656,0.0,0.0,1.0,
9606.ENSP00000306497,1.307674368E12,1.05156,15.0,15.0,116.981,1.0,0.16667,93.53333,6.23934,0.0,0.0,1.0,
9606.ENSP00000447300,974.0,0.42441,12.0,12.0,77.171,5.0,0.16667,99.8,6.5377,1075.20929,15878.0,0.43939,
9606.ENSP00000259030,725784.0,0.7975,11.0,11.0,29.091,1.0,0.14286,79.61905,5.63279,58.97604,692.0,0.85455,
9606.ENSP00000356832,3.0,0.0,1.0,3.0,29.331,1.0,0.16667,91.43333,6.42951,182.97173,1224.0,0.0,
9606.ENSP00000379512,9.223372036854777E13,1.10097,17.0,17.0,101.846,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000465295,1.307674368E12,1.05156,15.0,15.0,116.844,1.0,0.16667,93.53333,6.23934,0.0,0.0,1.0,
9606.ENSP00000371594,2.2230627552E13,0.83592,29.0,29.0,124.582,1.0,0.2,110.83333,6.72459,460.22351,15338.0,0.63054,
9606.ENSP00000290341,1441.0,0.73175,7.0,8.0,89.508,1.0,0.16667,100.01667,6.59016,333.69363,2760.0,0.71429,
9606.ENSP00000291552,8097966.0,0.68781,20.0,20.0,118.129,2.0,0.16667,100.76667,6.38361,189.49428,2536.0,0.58947,
9606.ENSP00000239462,2.0,0.30779,2.0,2.0,2.543,1.0,0.11111,55.49603,4.20328,0.0,0.0,1.0,
9606.ENSP00000381607,9.223372036854777E13,1.00637,18.0,20.0,104.625,3.0,0.14286,105.23571,6.62951,2195.46836,10052.0,0.72105,
9606.ENSP00000262430,6.0,0.2842,4.0,4.0,42.569,2.0,0.14286,87.10476,6.17377,53.91257,394.0,0.5,
9606.ENSP00000319781,3628806.0,0.7975,11.0,11.0,69.05,1.0,0.16667,91.55,6.21967,304.22725,7584.0,0.85455,
9606.ENSP00000261464,12.0,0.28529,6.0,6.0,36.423,3.0,0.16667,88.86667,6.21639,441.7596,1852.0,0.4,
9606.ENSP00000263645,9.0,0.30779,2.0,9.0,51.895,9.0,0.14286,102.86905,6.6918,3315.92245,22458.0,0.11111,
9606.ENSP00000420616,3.0,0.30779,2.0,3.0,13.407,1.0,0.125,75.25952,5.66557,31.64827,100.0,0.33333,
9606.ENSP00000257408,2.0,0.0,1.0,2.0,7.308,2.0,0.14286,71.10952,5.46885,137.23619,618.0,0.0,
9606.ENSP00000216225,362946.0,0.37463,18.0,22.0,104.477,28.0,0.16667,126.28333,7.25246,9342.05274,40276.0,0.22078,
9606.ENSP00000389445,9.0,0.46346,3.0,6.0,56.293,2.0,0.16667,100.31667,6.6459,674.7644,3006.0,0.26667,
9606.ENSP00000473348,4008.0,0.47747,18.0,20.0,114.091,8.0,0.16667,117.46667,7.01967,3762.84589,19292.0,0.34211,
9606.ENSP00000265276,4.0,0.30898,3.0,3.0,23.581,1.0,0.14286,81.65476,5.98689,21.23095,80.0,0.66667,
9606.ENSP00000264187,3.0,0.30779,2.0,3.0,4.822,3.0,0.125,67.94286,5.19672,1212.0,6608.0,0.33333,
9606.ENSP00000164139,5880.0,0.76834,7.0,14.0,97.889,7.0,0.16667,102.7,6.63934,1536.67364,11520.0,0.43956,
9606.ENSP00000339824,4.0,0.0,1.0,4.0,26.442,3.0,0.14286,87.91905,6.23934,793.75946,3650.0,0.0,
9606.ENSP00000396749,8.7178291201E10,1.02476,14.0,15.0,107.6,1.0,0.16667,103.4,6.6,356.87247,1514.0,0.86667,
9606.ENSP00000356848,3628800.0,0.89787,10.0,10.0,70.341,1.0,0.14286,83.58571,5.87213,0.0,0.0,1.0,
9606.ENSP00000285208,3628829.0,0.53079,15.0,16.0,84.419,6.0,0.14286,103.83571,6.61639,2685.69856,14328.0,0.44167,
9606.ENSP00000377446,2343.0,0.43974,16.0,17.0,112.617,8.0,0.16667,111.3,6.90164,2698.96416,19994.0,0.36029,
9606.ENSP00000262904,5.0,0.30779,2.0,5.0,39.506,4.0,0.14286,97.76905,6.58361,1427.23045,4794.0,0.1,
9606.ENSP00000398124,2.0,0.30779,2.0,2.0,9.361,1.0,0.125,73.70952,5.60984,0.0,0.0,1.0,
9606.ENSP00000263795,4.0,0.30779,2.0,4.0,49.757,3.0,0.14286,95.10952,6.40656,1091.09243,6472.0,0.16667,
9606.ENSP00000256593,9.223372036854777E13,1.10097,17.0,17.0,102.104,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000395535,12.0,0.30898,3.0,10.0,73.706,4.0,0.16667,107.21667,6.74754,2353.09001,11662.0,0.08889,
9606.ENSP00000261497,3628801.0,0.89787,10.0,11.0,75.732,2.0,0.16667,92.11667,6.26885,671.32868,2742.0,0.81818,
9606.ENSP00000343896,13.0,0.2842,4.0,11.0,86.053,9.0,0.16667,111.35,6.92131,2572.61906,17164.0,0.09091,
9606.ENSP00000270879,720.0,0.71324,6.0,6.0,22.929,1.0,0.14286,79.97619,5.80656,0.0,0.0,1.0,
9606.ENSP00000299638,6.0,0.46346,3.0,3.0,2.612,1.0,0.11111,55.26389,4.09836,0.0,0.0,1.0,
9606.ENSP00000456340,362882.0,0.85919,9.0,11.0,79.606,2.0,0.16667,107.21667,6.85902,1105.54143,5728.0,0.65455,
9606.ENSP00000299518,360.0,0.65858,7.0,7.0,81.32,1.0,0.14286,98.38571,6.59344,37.64678,510.0,0.85714,
9606.ENSP00000231948,362882.0,0.85919,9.0,11.0,82.728,12.0,0.2,108.76667,6.90492,2761.48946,7972.0,0.65455,
9606.ENSP00000420168,9.223372036854777E13,1.10097,17.0,17.0,103.191,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000378784,8.71782912E10,1.02476,14.0,14.0,103.556,1.0,0.16667,98.61667,6.48197,0.0,0.0,1.0,
9606.ENSP00000327077,240.0,0.62199,7.0,7.0,56.088,1.0,0.14286,85.08333,5.98689,36.29605,1188.0,0.80952,
9606.ENSP00000331310,8.7178291208E10,0.84358,16.0,16.0,105.094,2.0,0.16667,104.51667,6.60656,299.32734,1904.0,0.78333,
9606.ENSP00000361306,1440.0,0.73175,7.0,7.0,46.955,1.0,0.14286,89.03571,6.23279,1.16667,8.0,0.95238,
9606.ENSP00000370003,121.0,0.64826,5.0,6.0,49.168,1.0,0.16667,93.26667,6.40984,485.83414,2196.0,0.66667,
9606.ENSP00000355645,85700.0,0.48071,15.0,19.0,107.236,25.0,0.14286,118.01905,7.00656,6146.22544,46238.0,0.2807,
9606.ENSP00000379975,4.0,0.30779,2.0,4.0,38.578,1.0,0.14286,90.55238,6.36393,665.30814,2624.0,0.33333,
9606.ENSP00000263549,725760.0,0.87792,10.0,10.0,27.329,1.0,0.14286,78.19524,5.57377,19.68332,384.0,0.97778,
9606.ENSP00000467494,2.0922789888002E13,0.97954,17.0,17.0,117.6,1.0,0.16667,99.96667,6.48525,416.89862,6760.0,0.88971,
9606.ENSP00000483721,2.0922789888E13,1.0769,16.0,16.0,118.596,1.0,0.16667,94.3,6.2459,0.0,0.0,1.0,
9606.ENSP00000273480,4.0,0.30779,2.0,4.0,26.46,2.0,0.14286,90.20238,6.3377,781.69891,3596.0,0.16667,
9606.ENSP00000383690,721.0,0.71324,6.0,7.0,22.044,4.0,0.16667,84.81667,6.0623,577.12308,2406.0,0.71429,
9606.ENSP00000258080,755.0,0.71324,6.0,15.0,63.218,8.0,0.16667,104.4,6.64918,4431.95306,19048.0,0.2381,
9606.ENSP00000300935,977.0,0.38319,13.0,14.0,77.946,4.0,0.16667,103.28333,6.60328,2395.73379,27574.0,0.32967,
9606.ENSP00000482639,9.223372036854777E13,1.10097,17.0,17.0,101.923,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000365462,36.0,0.43905,7.0,7.0,69.91,1.0,0.14286,95.76905,6.4918,119.86646,932.0,0.57143,
9606.ENSP00000044462,82.0,0.3791,10.0,10.0,85.849,2.0,0.2,111.93333,6.99016,1622.84289,9870.0,0.42222,
9606.ENSP00000386710,1561.0,0.69977,8.0,9.0,57.756,2.0,0.14286,93.08571,6.32459,685.23674,2906.0,0.66667,
9606.ENSP00000455026,2.0,0.30779,2.0,2.0,4.94,1.0,0.125,63.88333,4.94426,0.0,0.0,1.0,
9606.ENSP00000418194,725760.0,0.87792,10.0,10.0,25.223,1.0,0.14286,78.19524,5.57377,19.68332,384.0,0.97778,
9606.ENSP00000494067,3628806.0,0.7975,11.0,11.0,67.415,1.0,0.14286,87.9881,6.04262,125.75552,914.0,0.85455,
9606.ENSP00000364486,1704.0,0.65844,10.0,10.0,88.25,1.0,0.16667,95.93333,6.4459,74.04449,996.0,0.73333,
9606.ENSP00000292314,6.0,0.46346,3.0,3.0,50.517,1.0,0.14286,81.1881,5.81967,0.0,0.0,1.0,
9606.ENSP00000248150,2.2230627552E13,0.83592,29.0,29.0,124.869,2.0,0.2,110.83333,6.72459,460.22351,15338.0,0.63054,
9606.ENSP00000437271,3.0,0.30779,2.0,3.0,15.333,5.0,0.14286,80.30238,5.92787,1934.94217,13096.0,0.33333,
9606.ENSP00000382595,5.0,0.30779,2.0,5.0,51.118,1.0,0.16667,97.81667,6.62951,691.46283,2964.0,0.2,
9606.ENSP00000308546,10800.0,0.76373,9.0,9.0,97.662,1.0,0.16667,96.16667,6.40984,8.48928,224.0,0.88889,
9606.ENSP00000416696,3628810.0,0.71711,12.0,12.0,73.981,3.0,0.16667,93.3,6.24918,391.33149,7924.0,0.74242,
9606.ENSP00000306124,3628803.0,0.89787,10.0,13.0,110.438,4.0,0.16667,108.91667,6.8918,3343.31844,43302.0,0.57692,
9606.ENSP00000265354,9.0,0.30898,3.0,8.0,62.78,2.0,0.16667,103.28333,6.77049,1315.61309,10290.0,0.10714,
9606.ENSP00000253382,431.0,0.36036,14.0,15.0,99.448,4.0,0.14286,106.61905,6.7541,2368.68704,12892.0,0.30476,
9606.ENSP00000254108,1.4531287E7,0.58219,21.0,22.0,120.221,1.0,0.16667,111.4,6.77705,1606.0748,10940.0,0.44589,
9606.ENSP00000437783,2910.0,0.5237,13.0,13.0,101.111,2.0,0.16667,104.93333,6.70164,933.31859,9206.0,0.52564,
9606.ENSP00000349305,3628838.0,0.61936,14.0,14.0,80.011,2.0,0.16667,95.91667,6.35082,557.87386,9836.0,0.6044,
9606.ENSP00000495965,1.307674368001E12,1.05156,15.0,16.0,100.856,1.0,0.14286,94.7381,6.22295,82.33818,356.0,0.875,
9606.ENSP00000349785,1681.0,0.66826,9.0,10.0,61.488,1.0,0.16667,99.43333,6.54754,761.1923,3960.0,0.62222,
9606.ENSP00000363827,5.0,0.30779,2.0,5.0,25.379,4.0,0.14286,87.03571,6.18033,2492.88076,14174.0,0.1,
9606.ENSP00000248923,9.223372036854777E13,0.9448,19.0,20.0,106.477,1.0,0.14286,100.75238,6.40656,552.44084,3162.0,0.74211,
9606.ENSP00000262999,2.0,0.0,1.0,2.0,12.508,2.0,0.14286,71.85238,5.4623,163.08312,478.0,0.0,
9606.ENSP00000258381,362881.0,0.85919,9.0,10.0,24.941,1.0,0.14286,74.45714,5.32787,297.52816,2018.0,0.8,
9606.ENSP00000303908,1.30767436802E12,0.82273,18.0,18.0,101.82,2.0,0.14286,102.30238,6.51803,618.83355,7744.0,0.73203,
9606.ENSP00000353128,362880.0,0.85919,9.0,9.0,75.351,1.0,0.16667,101.05,6.71148,0.0,0.0,1.0,
9606.ENSP00000496394,1.307674368E12,1.05156,15.0,15.0,97.058,1.0,0.14286,92.9381,6.19016,0.0,0.0,1.0,
9606.ENSP00000328848,7984202.0,0.78828,14.0,14.0,111.908,1.0,0.16667,103.03333,6.6,228.23361,2386.0,0.76923,
9606.ENSP00000300873,2.2230627552E13,0.83592,29.0,29.0,125.16,1.0,0.2,110.83333,6.72459,460.22351,15338.0,0.63054,
9606.ENSP00000243918,3628800.0,0.89787,10.0,10.0,64.65,1.0,0.14286,83.19286,5.82623,0.0,0.0,1.0,
9606.ENSP00000406037,8.7178291203E10,0.92137,15.0,16.0,109.012,1.0,0.16667,105.71667,6.69508,1400.77088,6396.0,0.76667,
9606.ENSP00000320566,8.7178291209E10,0.84358,16.0,17.0,108.815,3.0,0.16667,102.61667,6.58033,445.52026,2834.0,0.69118,
9606.ENSP00000452123,1.6057566E7,0.67677,19.0,19.0,118.213,2.0,0.16667,107.88333,6.69508,969.74748,6892.0,0.59064,
9606.ENSP00000365435,35.0,0.36588,7.0,8.0,54.667,3.0,0.16667,96.28333,6.52787,638.02995,3550.0,0.35714,
9606.ENSP00000362962,1440.0,0.69977,8.0,8.0,59.225,1.0,0.14286,85.58333,5.99016,36.29605,1188.0,0.85714,
9606.ENSP00000254337,362881.0,0.85919,9.0,10.0,81.291,1.0,0.16667,106.36667,6.83607,573.37115,2764.0,0.8,
9606.ENSP00000295522,2.0,0.30779,2.0,2.0,10.305,1.0,0.125,75.6881,5.69836,0.0,0.0,1.0,
9606.ENSP00000341826,1.6083509E7,0.61499,23.0,24.0,120.188,9.0,0.2,114.45,6.82951,2341.83091,13650.0,0.46014,
9606.ENSP00000357057,85680.0,0.81806,10.0,10.0,79.217,1.0,0.14286,93.36905,6.34426,44.17472,874.0,0.91111,
9606.ENSP00000361636,85681.0,0.81806,10.0,11.0,84.315,1.0,0.14286,95.78571,6.38689,142.8583,1802.0,0.74545,
9606.ENSP00000376678,9.0,0.2842,4.0,7.0,67.745,2.0,0.16667,101.3,6.66557,1540.96041,7836.0,0.19048,
9606.ENSP00000226207,80641.0,0.83533,9.0,10.0,80.891,1.0,0.14286,97.30238,6.49508,843.54798,3598.0,0.77778,
9606.ENSP00000359675,2.2230627552001E13,0.83592,29.0,30.0,124.783,2.0,0.2,118.21667,6.96066,3708.83729,30558.0,0.58851,
9606.ENSP00000431775,5.0,0.0,1.0,5.0,37.093,8.0,0.16667,93.71667,6.45574,2239.4499,14804.0,0.0,
9606.ENSP00000403453,1680.0,0.71599,9.0,9.0,61.633,1.0,0.14286,86.08333,5.99344,36.86748,1192.0,0.83333,
9606.ENSP00000385019,2.0,0.30779,2.0,2.0,32.984,1.0,0.14286,72.95238,5.48525,0.0,0.0,1.0,
9606.ENSP00000327796,362880.0,0.85919,9.0,9.0,72.626,1.0,0.16667,101.05,6.71148,0.0,0.0,1.0,
9606.ENSP00000380367,85681.0,0.81806,10.0,11.0,85.332,1.0,0.14286,97.11905,6.43607,195.0955,2058.0,0.74545,
9606.ENSP00000435585,1.307674368E12,1.05156,15.0,15.0,97.584,1.0,0.14286,92.9381,6.19016,0.0,0.0,1.0,
9606.ENSP00000231228,3.0,0.0,1.0,3.0,12.605,1.0,0.125,66.74048,4.8623,151.20332,782.0,0.0,
