node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000385235,120.0,0.64826,5.0,5.0,116.64,1.0,0.08333,48.4513,11.04545,0.0,0.0,1.0,
9606.ENSP00000362135,27.0,0.45378,5.0,6.0,125.66,5.0,0.1,58.1381,12.03719,2844.71533,19816.0,0.46667,
9606.ENSP00000262053,2.0,0.30779,2.0,2.0,59.539,1.0,0.08333,41.50253,10.33884,0.0,0.0,1.0,
9606.ENSP00000302851,36.0,0.47549,6.0,6.0,129.802,1.0,0.1,58.84762,12.04132,152.33908,1404.0,0.66667,
9606.ENSP00000331258,240.0,0.66569,6.0,6.0,119.305,1.0,0.08333,51.03939,11.21901,16.43343,282.0,0.93333,
9606.ENSP00000381553,720.0,0.71324,6.0,6.0,64.496,1.0,0.08333,44.00891,10.19008,0.0,0.0,1.0,
9606.ENSP00000284503,2.0,0.0,1.0,2.0,65.113,4.0,0.07692,47.97299,11.03306,713.86198,1822.0,0.0,
9606.ENSP00000376523,7.0,0.2842,4.0,5.0,76.924,3.0,0.09091,50.1425,11.18182,1508.10692,5758.0,0.3,
9606.ENSP00000240285,240.0,0.66569,6.0,6.0,125.362,1.0,0.07692,52.7722,11.41322,3.76111,30.0,0.93333,
9606.ENSP00000346879,3.0,0.30779,2.0,3.0,87.102,1.0,0.08333,50.82266,11.27686,1052.31157,7744.0,0.33333,
9606.ENSP00000411816,750.0,0.58315,8.0,8.0,83.334,1.0,0.08333,47.96631,10.68182,1019.83333,7496.0,0.71429,
9606.ENSP00000363459,24.0,0.56839,4.0,4.0,60.095,1.0,0.08333,41.79744,10.09917,0.0,0.0,1.0,
9606.ENSP00000274024,2.0,0.0,1.0,2.0,76.244,1.0,0.07692,49.21156,11.05372,41.66667,118.0,0.0,
9606.ENSP00000341625,31.0,0.56839,4.0,9.0,128.373,30.0,0.08333,63.89812,12.07025,5666.92318,29870.0,0.25,
9606.ENSP00000356560,2.0,0.0,1.0,2.0,49.22,1.0,0.07692,42.68565,10.20661,786.08193,1868.0,0.0,
9606.ENSP00000256958,284.0,0.40723,11.0,13.0,134.832,27.0,0.09091,71.20758,12.55785,7510.76328,39998.0,0.30769,
9606.ENSP00000268261,3.0,0.30779,2.0,3.0,109.313,1.0,0.08333,55.34892,11.69835,762.2843,3746.0,0.33333,
9606.ENSP00000331044,721.0,0.71324,6.0,7.0,65.625,4.0,0.08333,45.81486,10.31818,710.92845,1584.0,0.71429,
9606.ENSP00000312663,3628800.0,0.89787,10.0,10.0,128.733,1.0,0.1,56.18056,11.6157,0.0,0.0,1.0,
9606.ENSP00000315931,2.0,0.30779,2.0,2.0,41.501,1.0,0.07692,41.57479,10.28512,0.0,0.0,1.0,
9606.ENSP00000338235,2.0,0.30779,2.0,2.0,98.034,1.0,0.09091,56.32385,11.90909,0.0,0.0,1.0,
9606.ENSP00000362481,26.0,0.42794,6.0,6.0,130.126,1.0,0.09091,59.9425,12.1281,568.93101,3578.0,0.6,
9606.ENSP00000397673,2.0,0.30779,2.0,2.0,88.111,1.0,0.09091,47.54726,11.22314,0.0,0.0,1.0,
9606.ENSP00000383719,24.0,0.56839,4.0,4.0,110.776,1.0,0.08333,53.03106,11.45455,0.0,0.0,1.0,
9606.ENSP00000470262,49.0,0.58344,5.0,6.0,68.536,14.0,0.08333,46.48694,10.66116,3037.56009,14658.0,0.6,
9606.ENSP00000364412,7.0,0.2842,4.0,5.0,116.135,5.0,0.07692,57.82894,11.72314,2380.27391,11000.0,0.3,
9606.ENSP00000269025,3.0,0.30779,2.0,3.0,57.692,10.0,0.1,46.12619,10.96694,2261.46421,5460.0,0.33333,
9606.ENSP00000420682,26.0,0.45378,5.0,5.0,119.22,1.0,0.11111,54.99841,11.81818,1409.68531,10102.0,0.7,
9606.ENSP00000480053,2.0,0.0,1.0,2.0,77.826,1.0,0.07692,50.85871,11.19835,300.57804,1170.0,0.0,
9606.ENSP00000395708,2.0,0.30779,2.0,2.0,40.756,1.0,0.07143,39.25887,9.78512,0.0,0.0,1.0,
9606.ENSP00000263708,24.0,0.56839,4.0,4.0,60.48,1.0,0.08333,41.79744,10.09917,0.0,0.0,1.0,
9606.ENSP00000355923,27.0,0.56839,4.0,7.0,74.274,17.0,0.09091,51.30722,11.08264,5016.27473,18646.0,0.33333,
9606.ENSP00000232892,2.0,0.0,1.0,2.0,78.931,1.0,0.08333,52.67947,11.57025,146.98814,1134.0,0.0,
9606.ENSP00000350359,2.0,0.30779,2.0,2.0,62.224,1.0,0.08333,41.50253,10.33884,0.0,0.0,1.0,
9606.ENSP00000307297,720.0,0.71324,6.0,6.0,81.704,1.0,0.07692,40.49409,9.70661,0.0,0.0,1.0,
9606.ENSP00000362463,4.0,0.0,1.0,4.0,96.59,11.0,0.1,55.46865,11.94628,3051.86681,10860.0,0.0,
9606.ENSP00000287482,12.0,0.32413,5.0,7.0,79.473,16.0,0.07692,52.69243,11.02893,4500.96979,10036.0,0.28571,
9606.ENSP00000217372,25.0,0.56839,4.0,5.0,122.087,1.0,0.1,53.00992,11.6157,282.75503,1826.0,0.6,
9606.ENSP00000359976,3.0,0.30779,2.0,3.0,62.454,3.0,0.07692,48.93767,11.07851,926.85135,2638.0,0.33333,
9606.ENSP00000332256,243.0,0.54881,7.0,8.0,128.442,13.0,0.08333,60.04455,11.9876,2662.40141,8418.0,0.53571,
