"gene_name"
"ENSG00000007376.7"
"ENSG00000007384.15"
"ENSG00000007392.16"
"ENSG00000007402.11"
"ENSG00000007516.13"
"ENSG00000007541.16"
"ENSG00000007866.19"
"ENSG00000007908.15"
"ENSG00000007923.15"
"ENSG00000007944.14"
"ENSG00000007952.17"
"ENSG00000007968.6"
"ENSG00000008018.8"
"ENSG00000008056.13"
"ENSG00000008083.13"
"ENSG00000008118.9"
"ENSG00000008128.22"
"ENSG00000008226.19"
"ENSG00000008256.15"
"ENSG00000008277.14"
"ENSG00000008282.8"
"ENSG00000008283.15"
"ENSG00000008294.20"
"ENSG00000008300.16"
"ENSG00000008311.14"
"ENSG00000008324.11"
"ENSG00000008394.12"
"ENSG00000008405.11"
"ENSG00000008438.4"
"ENSG00000008441.16"
"ENSG00000008516.16"
"ENSG00000008517.16"
"ENSG00000008735.13"
"ENSG00000008853.16"
"ENSG00000008869.11"
"ENSG00000008952.16"
"ENSG00000008988.9"
"ENSG00000009307.15"
"ENSG00000009724.16"
"ENSG00000009790.14"
"ENSG00000009950.15"
"ENSG00000009954.10"
"ENSG00000010030.13"
"ENSG00000010219.13"
"ENSG00000010270.13"
"ENSG00000010282.14"
"ENSG00000010292.12"
"ENSG00000010310.8"
"ENSG00000010318.20"
"ENSG00000010319.6"
"ENSG00000010322.15"
"ENSG00000010327.10"
"ENSG00000010379.15"
"ENSG00000010404.17"
"ENSG00000010438.16"
"ENSG00000010539.11"
"ENSG00000010610.9"
"ENSG00000010626.14"
"ENSG00000010671.15"
"ENSG00000010704.18"
"ENSG00000010803.16"
"ENSG00000010810.17"
"ENSG00000010818.9"
"ENSG00000010932.16"
"ENSG00000011007.12"
"ENSG00000011009.10"
"ENSG00000011021.21"
"ENSG00000011028.13"
"ENSG00000011052.21"
"ENSG00000011083.8"
"ENSG00000011105.12"
"ENSG00000011114.14"
"ENSG00000011132.11"
"ENSG00000011198.7"
"ENSG00000011201.11"
"ENSG00000011243.17"
"ENSG00000011295.15"
"ENSG00000011332.19"
"ENSG00000011376.9"
"ENSG00000011405.13"
"ENSG00000011422.11"
"ENSG00000011426.10"
"ENSG00000011465.16"
"ENSG00000011478.11"
"ENSG00000011485.14"
"ENSG00000011523.13"
"ENSG00000011566.14"
"ENSG00000011590.13"
"ENSG00000011600.11"
"ENSG00000011638.10"
"ENSG00000011677.12"
"ENSG00000012048.20"
"ENSG00000012061.15"
"ENSG00000012124.16"
"ENSG00000012174.11"
"ENSG00000012223.12"
"ENSG00000012232.8"
"ENSG00000012660.13"
"ENSG00000012822.15"
"ENSG00000012963.14"
"ENSG00000013016.15"
"ENSG00000013275.7"
"ENSG00000013288.8"
"ENSG00000013297.10"
"ENSG00000013306.15"
"ENSG00000013375.15"
"ENSG00000013503.9"
"ENSG00000013523.9"
"ENSG00000013561.17"
"ENSG00000013573.16"
"ENSG00000013583.8"
"ENSG00000013588.7"
"ENSG00000013725.14"
"ENSG00000013810.18"
"ENSG00000014138.8"
"ENSG00000014164.6"
"ENSG00000014641.17"
"ENSG00000014824.13"
"ENSG00000014914.20"
"ENSG00000014919.12"
"ENSG00000015133.18"
"ENSG00000015153.14"
"ENSG00000015171.19"
"ENSG00000015285.10"
"ENSG00000015413.9"
"ENSG00000015475.18"
"ENSG00000015479.18"
"ENSG00000015532.9"
"ENSG00000015676.17"
"ENSG00000016402.13"
"ENSG00000016864.18"
"ENSG00000017427.15"
"ENSG00000017483.14"
"ENSG00000017797.12"
"ENSG00000018189.12"
"ENSG00000018236.14"
"ENSG00000018280.16"
"ENSG00000018510.13"
"ENSG00000018625.14"
"ENSG00000018869.16"
"ENSG00000019144.18"
"ENSG00000019485.13"
"ENSG00000019505.7"
"ENSG00000019991.15"
"ENSG00000019995.6"
"ENSG00000020181.17"
"ENSG00000020426.10"
"ENSG00000020577.13"
"ENSG00000020633.18"
"ENSG00000021300.13"
"ENSG00000021355.12"
"ENSG00000021461.16"
"ENSG00000021488.12"
"ENSG00000021645.18"
"ENSG00000021762.19"
"ENSG00000021776.10"
"ENSG00000021826.14"
"ENSG00000022267.16"
"ENSG00000022556.15"
"ENSG00000022567.9"
"ENSG00000022840.15"
"ENSG00000023191.16"
"ENSG00000023228.13"
"ENSG00000023287.12"
"ENSG00000023330.14"
"ENSG00000023445.13"
"ENSG00000023516.8"
"ENSG00000023572.8"
"ENSG00000023697.12"
"ENSG00000023839.10"
"ENSG00000023892.10"
"ENSG00000023902.13"
"ENSG00000024422.11"
"ENSG00000024526.16"
"ENSG00000024862.17"
"ENSG00000025039.14"
"ENSG00000025423.11"
"ENSG00000025708.13"
"ENSG00000025770.18"
"ENSG00000025772.7"
"ENSG00000025796.13"
"ENSG00000026025.15"
"ENSG00000026036.21"
"ENSG00000026103.21"
"ENSG00000026297.15"
"ENSG00000026559.13"
"ENSG00000026652.13"
"ENSG00000026751.16"
"ENSG00000027001.9"
"ENSG00000027075.14"
"ENSG00000027644.4"
"ENSG00000027697.13"
"ENSG00000027869.11"
"ENSG00000028116.16"
"ENSG00000028137.18"
"ENSG00000028277.21"
"ENSG00000028310.17"
"ENSG00000028528.14"
"ENSG00000029153.14"
"ENSG00000029364.11"
"ENSG00000029559.6"
"ENSG00000029639.10"
"ENSG00000029725.16"
"ENSG00000029993.14"
"ENSG00000030110.12"
"ENSG00000031003.10"
"ENSG00000031081.10"
"ENSG00000031691.6"
"ENSG00000032389.12"
"ENSG00000033030.13"
"ENSG00000033122.18"
"ENSG00000033170.16"
"ENSG00000033327.12"
"ENSG00000033627.16"
"ENSG00000033800.13"
"ENSG00000033867.16"
"ENSG00000034053.14"
"ENSG00000034152.18"
"ENSG00000034239.10"
"ENSG00000034510.5"
"ENSG00000034677.12"
"ENSG00000034693.14"
"ENSG00000034713.7"
"ENSG00000034971.16"
"ENSG00000035115.21"
"ENSG00000035141.7"
"ENSG00000035403.17"
"ENSG00000035499.12"
"ENSG00000035687.9"
"ENSG00000035720.7"
"ENSG00000035862.12"
"ENSG00000036257.12"
"ENSG00000036448.9"
"ENSG00000036473.6"
"ENSG00000036549.12"
"ENSG00000036565.14"
"ENSG00000036672.15"
"ENSG00000037241.7"
"ENSG00000037280.15"
"ENSG00000037474.14"
"ENSG00000037637.10"
"ENSG00000037749.11"
"ENSG00000037897.16"
"ENSG00000038219.12"
"ENSG00000038274.16"
"ENSG00000038295.7"
"ENSG00000039123.15"
"ENSG00000039319.16"
"ENSG00000039523.19"
"ENSG00000039537.13"
"ENSG00000039560.13"
"ENSG00000039600.10"
"ENSG00000039650.11"
"ENSG00000040275.16"
"ENSG00000040341.17"
"ENSG00000040487.12"
"ENSG00000040608.13"
"ENSG00000041353.9"
"ENSG00000041357.15"
"ENSG00000041515.15"
"ENSG00000041802.10"
"ENSG00000041880.14"
"ENSG00000041982.15"
"ENSG00000041988.15"
"ENSG00000042286.14"
"ENSG00000042317.16"
"ENSG00000042429.11"
"ENSG00000042445.13"
"ENSG00000042493.15"
"ENSG00000042753.11"
"ENSG00000042832.11"
"ENSG00000042980.12"
"ENSG00000043143.20"
"ENSG00000043355.11"
"ENSG00000043514.15"
"ENSG00000043591.5"
"ENSG00000044115.20"
"ENSG00000044459.14"
"ENSG00000044524.10"
"ENSG00000046651.14"
"ENSG00000046889.18"
"ENSG00000047056.14"
"ENSG00000047188.15"
"ENSG00000047346.12"
"ENSG00000047365.11"
"ENSG00000047410.13"
"ENSG00000047597.5"
"ENSG00000047617.14"
"ENSG00000047644.18"
"ENSG00000047648.21"
"ENSG00000047662.4"
"ENSG00000047849.21"
"ENSG00000047936.10"
"ENSG00000048140.17"
"ENSG00000048162.20"
"ENSG00000048342.15"
"ENSG00000048392.11"
"ENSG00000048462.10"
"ENSG00000048471.13"
"ENSG00000048545.13"
"ENSG00000048649.13"
"ENSG00000048707.13"
"ENSG00000048740.18"
"ENSG00000048828.16"
"ENSG00000048991.16"
"ENSG00000049089.13"
"ENSG00000049130.14"
"ENSG00000049192.14"
"ENSG00000049239.12"
"ENSG00000049245.12"
"ENSG00000049246.14"
"ENSG00000049247.13"
"ENSG00000049249.8"
"ENSG00000049283.17"
"ENSG00000049541.10"
"ENSG00000049618.22"
"ENSG00000049759.17"
"ENSG00000049768.14"
"ENSG00000049860.13"
"ENSG00000049883.14"
"ENSG00000050130.17"
"ENSG00000050165.17"
"ENSG00000050327.14"
"ENSG00000050344.8"
"ENSG00000050405.13"
"ENSG00000050426.15"
"ENSG00000050555.17"
"ENSG00000050628.20"
"ENSG00000050730.15"
"ENSG00000050748.17"
"ENSG00000050820.16"
"ENSG00000051009.10"
"ENSG00000051108.14"
"ENSG00000051128.18"
"ENSG00000051180.16"
"ENSG00000051341.13"
"ENSG00000051523.10"
"ENSG00000051596.9"
"ENSG00000051620.10"
"ENSG00000051825.14"
"ENSG00000052126.14"
"ENSG00000052749.13"
"ENSG00000052795.12"
"ENSG00000052850.5"
"ENSG00000053254.15"
"ENSG00000053328.8"
"ENSG00000053371.12"
"ENSG00000053372.4"
"ENSG00000053438.8"
"ENSG00000053501.12"
"ENSG00000053524.12"
"ENSG00000053702.14"
"ENSG00000053747.15"
"ENSG00000053770.11"
"ENSG00000053918.15"
"ENSG00000054116.11"
"ENSG00000054148.17"
"ENSG00000054179.11"
"ENSG00000054219.10"
"ENSG00000054267.21"
"ENSG00000054277.13"
"ENSG00000054282.15"
"ENSG00000054356.13"
"ENSG00000054392.12"
"ENSG00000054523.17"
"ENSG00000054598.6"
"ENSG00000054611.13"
"ENSG00000054793.13"
"ENSG00000054803.3"
"ENSG00000054965.10"
"ENSG00000054967.12"
"ENSG00000054983.16"
"ENSG00000055044.10"
"ENSG00000055118.14"
"ENSG00000055147.18"
"ENSG00000055163.19"
"ENSG00000055208.18"
"ENSG00000055211.12"
"ENSG00000055483.19"
"ENSG00000055609.17"
"ENSG00000055813.5"
"ENSG00000055955.15"
"ENSG00000055957.10"
"ENSG00000056277.15"
"ENSG00000056291.17"
"ENSG00000056558.10"
"ENSG00000056586.15"
"ENSG00000056736.9"
"ENSG00000056998.19"
"ENSG00000057149.15"
"ENSG00000057468.6"
"ENSG00000057704.12"
"ENSG00000058063.15"
"ENSG00000058091.16"
"ENSG00000058262.9"
"ENSG00000058335.15"
"ENSG00000058668.14"
"ENSG00000058729.10"
"ENSG00000058804.11"
"ENSG00000058866.14"
"ENSG00000059122.16"
"ENSG00000059378.12"
"ENSG00000059573.8"
"ENSG00000059588.9"
"ENSG00000059691.11"
"ENSG00000059758.7"
"ENSG00000059769.19"
"ENSG00000059804.15"
"ENSG00000060140.8"
"ENSG00000060237.16"
"ENSG00000060339.13"
"ENSG00000060491.16"
"ENSG00000060566.13"
"ENSG00000060642.10"
"ENSG00000060709.14"
"ENSG00000060718.20"
"ENSG00000060971.17"
"ENSG00000061273.17"
"ENSG00000061337.15"
"ENSG00000061656.9"
"ENSG00000061676.14"
"ENSG00000061918.12"
"ENSG00000061936.9"
"ENSG00000061938.16"
"ENSG00000061987.14"
"ENSG00000062096.14"
"ENSG00000062282.14"
"ENSG00000062370.16"
"ENSG00000062485.18"
"ENSG00000062524.15"
"ENSG00000062716.12"
"ENSG00000062725.9"
"ENSG00000062822.12"
"ENSG00000063015.19"
"ENSG00000063046.17"
"ENSG00000063127.15"
"ENSG00000063169.10"
"ENSG00000063241.7"
"ENSG00000063244.12"
"ENSG00000063438.16"
"ENSG00000063587.13"
"ENSG00000063978.15"
"ENSG00000064012.21"
"ENSG00000064042.17"
"ENSG00000064102.14"
"ENSG00000064195.7"
"ENSG00000064201.15"
"ENSG00000064205.10"
"ENSG00000064225.12"
"ENSG00000064270.12"
"ENSG00000064300.8"
"ENSG00000064309.14"
"ENSG00000064313.11"
"ENSG00000064393.15"
"ENSG00000064489.22"
"ENSG00000064490.13"
"ENSG00000064545.14"
"ENSG00000064547.13"
"ENSG00000064607.16"
"ENSG00000064651.13"
"ENSG00000064652.10"
"ENSG00000064687.12"
"ENSG00000064692.18"
"ENSG00000064726.9"
"ENSG00000064933.17"
"ENSG00000064961.18"
"ENSG00000064989.12"
"ENSG00000064995.16"
"ENSG00000064999.13"
"ENSG00000065000.15"
"ENSG00000065029.14"
"ENSG00000065054.13"
"ENSG00000065057.7"
"ENSG00000065060.16"
"ENSG00000065150.18"
"ENSG00000065268.10"
"ENSG00000065308.4"
"ENSG00000065325.12"
"ENSG00000065328.16"
"ENSG00000065357.19"
"ENSG00000065371.17"
"ENSG00000065485.19"
"ENSG00000065518.7"
"ENSG00000065534.18"
"ENSG00000065548.17"
"ENSG00000065559.14"
"ENSG00000065600.12"
"ENSG00000065609.14"
"ENSG00000065618.18"
"ENSG00000065665.20"
"ENSG00000065675.14"
"ENSG00000065717.14"
"ENSG00000065802.11"
"ENSG00000065809.13"
"ENSG00000065833.8"
"ENSG00000065911.11"
"ENSG00000065970.8"
"ENSG00000065978.18"
"ENSG00000065989.15"
"ENSG00000066027.11"
"ENSG00000066044.14"
"ENSG00000066056.13"
"ENSG00000066084.12"
"ENSG00000066136.20"
"ENSG00000066230.10"
"ENSG00000066248.14"
"ENSG00000066279.17"
"ENSG00000066294.14"
"ENSG00000066336.11"
"ENSG00000066379.14"
"ENSG00000066382.16"
"ENSG00000066455.12"
"ENSG00000066583.11"
"ENSG00000066629.16"
"ENSG00000066651.18"
"ENSG00000066697.14"
"ENSG00000066735.14"
"ENSG00000066739.11"
"ENSG00000066813.14"
"ENSG00000066855.15"
"ENSG00000066923.17"
"ENSG00000066926.10"
"ENSG00000066933.15"
"ENSG00000067057.16"
"ENSG00000067064.10"
"ENSG00000067066.16"
"ENSG00000067082.14"
"ENSG00000067113.16"
"ENSG00000067141.16"
"ENSG00000067182.7"
"ENSG00000067191.15"
"ENSG00000067208.14"
"ENSG00000067221.13"
"ENSG00000067225.17"
"ENSG00000067365.14"
"ENSG00000067369.13"
"ENSG00000067533.5"
"ENSG00000067560.10"
"ENSG00000067596.10"
"ENSG00000067606.16"
"ENSG00000067646.11"
"ENSG00000067704.9"
"ENSG00000067798.14"
"ENSG00000067829.18"
"ENSG00000067836.12"
"ENSG00000067842.17"
"ENSG00000067900.7"
"ENSG00000067955.13"
"ENSG00000067992.12"
"ENSG00000068001.13"
"ENSG00000068024.16"
"ENSG00000068078.17"
"ENSG00000068137.14"
"ENSG00000068305.17"
"ENSG00000068323.16"
"ENSG00000068354.15"
"ENSG00000068366.19"
"ENSG00000068383.18"
"ENSG00000068394.10"
"ENSG00000068400.13"
"ENSG00000068438.14"
"ENSG00000068489.12"
"ENSG00000068615.17"
"ENSG00000068781.21"
"ENSG00000068784.12"
"ENSG00000068796.16"
"ENSG00000068878.14"
"ENSG00000068885.14"
"ENSG00000068976.13"
"ENSG00000069011.15"
"ENSG00000069020.18"
"ENSG00000069122.18"
"ENSG00000069188.16"
"ENSG00000069275.12"
"ENSG00000069345.11"
"ENSG00000069424.14"
"ENSG00000069431.11"
"ENSG00000069482.6"
"ENSG00000069493.14"
"ENSG00000069535.13"
"ENSG00000069696.6"
"ENSG00000069702.10"
"ENSG00000069849.10"
"ENSG00000069869.15"
"ENSG00000069943.9"
"ENSG00000069966.18"
"ENSG00000069974.15"
"ENSG00000069998.12"
"ENSG00000070010.18"
"ENSG00000070031.3"
"ENSG00000070087.13"
"ENSG00000070190.12"
"ENSG00000070193.4"
"ENSG00000070366.13"
"ENSG00000070367.15"
"ENSG00000070404.9"
"ENSG00000070413.19"
"ENSG00000070423.17"
"ENSG00000070501.11"
"ENSG00000070526.14"
"ENSG00000070601.9"
"ENSG00000070614.14"
"ENSG00000070669.16"
"ENSG00000070718.11"
"ENSG00000070729.13"
"ENSG00000070748.18"
"ENSG00000070756.15"
"ENSG00000070770.8"
"ENSG00000070778.12"
"ENSG00000070808.15"
"ENSG00000070814.17"
"ENSG00000070831.15"
"ENSG00000070882.12"
"ENSG00000070886.11"
"ENSG00000070915.9"
"ENSG00000070950.9"
"ENSG00000070961.15"
"ENSG00000070985.13"
"ENSG00000071073.12"
"ENSG00000071127.16"
"ENSG00000071189.21"
"ENSG00000071205.11"
"ENSG00000071242.11"
"ENSG00000071243.15"
"ENSG00000071246.10"
"ENSG00000071282.11"
"ENSG00000071462.11"
"ENSG00000071537.13"
"ENSG00000071539.13"
"ENSG00000071564.14"
"ENSG00000071626.16"
"ENSG00000071859.14"
"ENSG00000071889.16"
"ENSG00000071894.16"
"ENSG00000071909.18"
"ENSG00000071967.11"
"ENSG00000071991.8"
"ENSG00000072041.16"
"ENSG00000072042.12"
"ENSG00000072062.13"
"ENSG00000072121.15"
"ENSG00000072163.19"
"ENSG00000072182.12"
"ENSG00000072195.14"
"ENSG00000072201.13"
"ENSG00000072210.18"
"ENSG00000072274.12"
"ENSG00000072364.12"
"ENSG00000072415.8"
"ENSG00000072501.17"
"ENSG00000072506.12"
"ENSG00000072518.20"
"ENSG00000072571.19"
"ENSG00000072609.17"
"ENSG00000072657.8"
"ENSG00000072736.18"
"ENSG00000072803.17"
"ENSG00000072818.11"
"ENSG00000072840.12"
"ENSG00000072864.14"
"ENSG00000072952.18"
"ENSG00000072954.6"
"ENSG00000073008.14"
"ENSG00000073050.11"
"ENSG00000073060.15"
"ENSG00000073067.13"
"ENSG00000073111.13"
"ENSG00000073146.15"
"ENSG00000073150.13"
"ENSG00000073169.13"
"ENSG00000073282.12"
"ENSG00000073331.17"
"ENSG00000073350.13"
"ENSG00000073417.14"
"ENSG00000073536.17"
"ENSG00000073578.16"
"ENSG00000073605.18"
"ENSG00000073614.12"
"ENSG00000073712.14"
"ENSG00000073734.8"
"ENSG00000073737.16"
"ENSG00000073754.5"
"ENSG00000073792.15"
"ENSG00000073803.13"
"ENSG00000073910.19"
"ENSG00000073921.17"
"ENSG00000074054.17"
"ENSG00000074071.14"
"ENSG00000074181.8"
"ENSG00000074201.8"
"ENSG00000074211.13"
"ENSG00000074266.19"
"ENSG00000074276.10"
"ENSG00000074317.10"
"ENSG00000074319.12"
"ENSG00000074410.13"
"ENSG00000074416.13"
"ENSG00000074527.11"
"ENSG00000074582.12"
"ENSG00000074590.13"
"ENSG00000074603.18"
"ENSG00000074621.13"
"ENSG00000074660.15"
"ENSG00000074696.12"
"ENSG00000074755.14"
"ENSG00000074803.17"
"ENSG00000074855.10"
"ENSG00000074966.10"
"ENSG00000075035.9"
"ENSG00000075131.9"
"ENSG00000075142.13"
"ENSG00000075213.10"
"ENSG00000075218.18"
"ENSG00000075223.13"
"ENSG00000075234.16"
"ENSG00000075239.13"
"ENSG00000075292.18"
"ENSG00000075340.22"
"ENSG00000075399.13"
"ENSG00000075407.18"
"ENSG00000075413.17"
"ENSG00000075415.12"
"ENSG00000075426.11"
"ENSG00000075429.8"
"ENSG00000075539.13"
"ENSG00000075568.16"
"ENSG00000075618.17"
"ENSG00000075673.11"
"ENSG00000075702.16"
"ENSG00000075711.20"
"ENSG00000075790.10"
"ENSG00000075856.11"
"ENSG00000075886.10"
"ENSG00000075914.12"
"ENSG00000076003.4"
"ENSG00000076043.9"
"ENSG00000076053.10"
"ENSG00000076067.12"
"ENSG00000076242.14"
"ENSG00000076321.10"
"ENSG00000076351.12"
"ENSG00000076382.16"
"ENSG00000076554.15"
"ENSG00000076555.15"
"ENSG00000076604.14"
"ENSG00000076641.4"
"ENSG00000076650.6"
"ENSG00000076662.9"
"ENSG00000076685.18"
"ENSG00000076706.16"
"ENSG00000076770.14"
"ENSG00000076924.11"
"ENSG00000076928.17"
"ENSG00000076944.15"
"ENSG00000076984.17"
"ENSG00000077009.13"
"ENSG00000077063.10"
"ENSG00000077080.9"
"ENSG00000077092.18"
"ENSG00000077097.15"
"ENSG00000077147.14"
"ENSG00000077150.18"
"ENSG00000077152.9"
"ENSG00000077157.21"
"ENSG00000077238.13"
"ENSG00000077254.14"
"ENSG00000077264.14"
"ENSG00000077312.8"
"ENSG00000077327.15"
"ENSG00000077348.8"
"ENSG00000077420.15"
"ENSG00000077454.15"
"ENSG00000077463.14"
"ENSG00000077498.8"
"ENSG00000077514.8"
"ENSG00000077522.12"
"ENSG00000077616.10"
"ENSG00000077684.15"
"ENSG00000077782.19"
"ENSG00000077935.16"
"ENSG00000077942.18"
"ENSG00000077943.7"
"ENSG00000077984.5"
"ENSG00000078018.19"
"ENSG00000078043.15"
"ENSG00000078053.16"
"ENSG00000078061.12"
"ENSG00000078081.7"
"ENSG00000078098.13"
"ENSG00000078140.13"
"ENSG00000078142.12"
"ENSG00000078246.16"
"ENSG00000078295.16"
"ENSG00000078304.19"
"ENSG00000078328.19"
"ENSG00000078369.17"
"ENSG00000078487.17"
"ENSG00000078549.14"
"ENSG00000078589.12"
"ENSG00000078596.10"
"ENSG00000078618.21"
"ENSG00000078668.13"
"ENSG00000078674.17"
"ENSG00000078699.21"
"ENSG00000078725.12"
"ENSG00000078747.14"
"ENSG00000078795.16"
"ENSG00000078804.12"
"ENSG00000078814.15"
"ENSG00000078898.6"
"ENSG00000078902.15"
"ENSG00000078967.12"
"ENSG00000079101.16"
"ENSG00000079102.16"
"ENSG00000079134.11"
"ENSG00000079215.13"
"ENSG00000079263.18"
"ENSG00000079308.16"
"ENSG00000079332.14"
"ENSG00000079335.18"
"ENSG00000079337.15"
"ENSG00000079432.7"
"ENSG00000079435.9"
"ENSG00000079462.7"
"ENSG00000079616.12"
"ENSG00000079689.13"
"ENSG00000079739.15"
"ENSG00000079805.16"
"ENSG00000079819.18"
"ENSG00000079931.14"
"ENSG00000079950.13"
"ENSG00000079999.13"
"ENSG00000080200.9"
"ENSG00000080293.9"
"ENSG00000080345.17"
"ENSG00000080371.5"
"ENSG00000080493.15"
"ENSG00000080503.22"
"ENSG00000080546.13"
"ENSG00000080561.13"
"ENSG00000080573.6"
"ENSG00000080608.9"
"ENSG00000080618.13"
"ENSG00000080644.15"
"ENSG00000080815.18"
"ENSG00000080823.22"
"ENSG00000080824.18"
"ENSG00000080839.11"
"ENSG00000080986.12"
"ENSG00000081014.10"
"ENSG00000081019.13"
"ENSG00000081026.18"
"ENSG00000081041.8"
"ENSG00000081051.7"
"ENSG00000081087.14"
"ENSG00000081138.13"
"ENSG00000081148.11"
"ENSG00000081154.11"
"ENSG00000081177.18"
"ENSG00000081181.7"
"ENSG00000081189.15"
"ENSG00000081237.18"
"ENSG00000081248.10"
"ENSG00000081377.16"
"ENSG00000081386.12"
"ENSG00000081479.12"
"ENSG00000081665.13"
"ENSG00000081692.12"
"ENSG00000081721.11"
"ENSG00000081791.8"
"ENSG00000081803.15"
"ENSG00000081818.3"
"ENSG00000081853.14"
"ENSG00000081870.11"
"ENSG00000081923.11"
"ENSG00000081985.10"
"ENSG00000082068.8"
"ENSG00000082074.15"
"ENSG00000082146.12"
"ENSG00000082153.17"
"ENSG00000082175.14"
"ENSG00000082212.12"
"ENSG00000082269.16"
"ENSG00000082293.12"
"ENSG00000082397.17"
"ENSG00000082438.15"
"ENSG00000082458.11"
"ENSG00000082482.13"
"ENSG00000082497.11"
"ENSG00000082512.14"
"ENSG00000082515.17"
"ENSG00000082516.8"
"ENSG00000082556.10"
"ENSG00000082641.15"
"ENSG00000082701.14"
"ENSG00000082781.11"
"ENSG00000082898.16"
"ENSG00000082996.19"
"ENSG00000083067.22"
"ENSG00000083093.9"
"ENSG00000083099.10"
"ENSG00000083123.14"
"ENSG00000083223.17"
"ENSG00000083290.19"
"ENSG00000083307.10"
"ENSG00000083312.17"
"ENSG00000083444.16"
"ENSG00000083454.21"
"ENSG00000083457.11"
"ENSG00000083520.14"
"ENSG00000083535.15"
"ENSG00000083720.12"
"ENSG00000083750.12"
"ENSG00000083782.7"
"ENSG00000083807.9"
"ENSG00000083814.13"
"ENSG00000083817.8"
"ENSG00000083828.15"
"ENSG00000083844.10"
"ENSG00000083857.13"
"ENSG00000083937.8"
"ENSG00000084072.16"
"ENSG00000084090.13"
"ENSG00000084092.6"
"ENSG00000084110.10"
"ENSG00000084112.14"
"ENSG00000084207.15"
"ENSG00000084234.16"
"ENSG00000084444.13"
"ENSG00000084453.16"
"ENSG00000084652.15"
"ENSG00000084674.14"
"ENSG00000084676.15"
"ENSG00000084734.8"
"ENSG00000084754.10"
"ENSG00000084774.13"
"ENSG00000085063.14"
"ENSG00000085185.15"
"ENSG00000085224.21"
"ENSG00000085265.10"
"ENSG00000085276.17"
"ENSG00000085365.17"
"ENSG00000085415.15"
"ENSG00000085433.15"
"ENSG00000085449.14"
"ENSG00000085465.12"
"ENSG00000085491.15"
"ENSG00000085514.15"
"ENSG00000085552.16"
"ENSG00000085563.14"
"ENSG00000085644.13"
"ENSG00000085741.12"
"ENSG00000085760.14"
